label,review
0,1989.3.26-2022.3.26海子先生好像承载了我的很多。从初中童稚作文辞藻的那一句“面朝大海春暖花开”，到高中的浪漫幻想“活在这珍贵的人间，太阳强烈，水波温柔”，再到高三（我称之为自我思想觉醒期）贴在桌子上面的一次又一次变化的笔迹和不变的内容：“我要做远方的忠诚的儿子和物质的短暂情人和所有以梦为马的诗人一样我不得不和烈士和小丑走在同一道路上万人都要将火熄灭 我一人独将此火高高举起此火为大 开花落英于神圣的祖国和所有以梦为马的诗人一样我借此火得度一生的茫茫黑夜”我是个 从完全和社会脱节 说得好听叫做不食人间烟火其实只不过是恐惧与不合群到一点点接触世界我是个可笑的浪漫主义理想主义我爱辞藻和奇怪的想法表达我喜欢说话的时候开始free thinking我追求精神的释放可是我知识贫瘠 一无所有我没有文学哲学语言的天赋和累积的素养我只是一个 卑微平凡的对内心和思想和朝圣者我投入到烈焰与冰霜|我在烟火中自己燃烧我是自己的罗密欧也是肉身的刽子手我有奇妙而离谱 真诚而虚幻的句子和大脑看啊 我不是化身孤岛的蓝鲸我是冥冥之中的自转星球之上的一个个体我的词句乏味又有趣我的字迹里混着血泪我是酸涩的青年我也是颓废的成人或许呢 或许我心中的孩童还没离开为了留住 留住这样的幻想我愿意不合群我要看见昙花一样的美哪怕一生只要这一瞬间“爱我的人还没睡”“梦做一半比较美”我只是 一个 梦里的存在我活在名为现实的梦境我是庸俗的浪漫我是被禁锢的自由我是雨露滋养之下的荒漠我是烈日之下的冰泉我是黄土中的绿叶我是咖啡杯上的热气我是春天的鸟鸣我是自己写下的一切我是追随者我是朝圣者我是创作者我是自以为是的卑微我是不能抬头骄傲我是无法发声的呐喊我是泪水浇灌的彷徨我是这条路上的一个人我也不是一个人我不是孤独的一个人亦或者我不是一个人类我是平凡的 俗套的爱情的信徒我是高雅的 罕见的精神的信徒我是自己的神明和祭祀我是小小灯火之下的染黑手指的墨水我是被厌恶 不被理解的存在我是诗句和文字的可有可无的观光者我是渴望拥抱的黑色的无脸男我是我我是你你是我我是我我是谁真正的我是谁我是我我是 现在的我
0,晚安大家 
0, 还是没能等来奇迹，只愿另外一个世界的他们安息?? 
0,4道题三道不会一道写错，这样的我也还在期待着自己有逆转的那一天，会不会很可笑呢… 
0,有狗子啦，取名字叫蛋蛋了第一次养狗子（不过现在才一个多月，先在我姨家养一段时间）希望我的狗狗成为快乐的狗狗，我也尽量找回快乐，成为快乐的主人 
0,有时候突如其来的压抑…真的让我喘不过气…Sometimes the sudden depression really makes me out of breath… 
0, 对应自身情况，给大家的小建议，希望能对你们有帮助。走出房子！一：走出居住的房子：不要让自己长时间沉浸在一个消极的环境里，因为情绪会传染，时间久了，你会发现身边很难有积极的人。特别是亲近的家人朋友，他们的情绪更容易被你影响，所以必要的时候，你可以选择外出一段时间，我知道这对你们或许有点难，因为你们总会觉得“累”，所以不用强迫自己走太远，可以先从下楼呼吸一下新鲜空气开始，再到短期旅行，慢慢来，不用急！二：走出心灵的房子：不要封闭内心，就算再累，也要给自己的心灵预留一扇窗，你要相信自己值得被爱！精力允许的话培养一些小爱好，不用花太多时间，因为你们可能会因为药物的影响，注意力很难长时间集中，所以可以先从养养花做起，然后到小宠物，转移悲观情绪，这些小爱好真的很不错！！最后，希望大家都能早日康复！！不要过多苛责自己，你只是病了，可是你终会好起来的！！
0, 知乎刷到的…这个问题看得我难受但这个回答说到我心里去了真的很反感别人说“你想想你父母”哪怕我可能本来并没有自杀的念头听到这句话 瞬间就死法都想好了 
0,焦虑症躯体形式障碍与SFD相伴第五年纪念重生? 
0, 骗你的，我没有释怀，也没有死心，还是希望你爱我...天秤座 
0,她走了，她很好，是我的错。我释怀了，但我得再等等，得先把债还清。十一月份吧。 
0,day2：云又没画好 
0,#我们如何对抗抑郁#抑郁症和女儿一起努力2022.3.29   特别的“剧本杀” 
0, 今天是世界双向情感日，我们一起加油，今天我最爱是大先生发布了新歌抱抱，原本在.8月8日发布的，提前发布了，这是我最近唯一感动的事情，我之前还怕期待不到，这次也好，此生没有遗憾了。他的歌很治愈，我在无数个难熬的夜晚反复循环听他的歌慢慢度过，希望也可以对你们有帮助，我们一起加油鸭@大先生关海洋
0,“怎么办呢？你老婆有精神病。”“好好休息吧你，这几天皮肤都不好了。”被自己反复无常的情绪折磨挺累的。其实我最感动的一点是，他可以抛弃一切来捡起破碎的我，并且义无反顾的陪在我身边。枕边人是梦中人，此刻就是最好的。抑郁症 
0, 被借钱借到疲劳[傷心][傷心] 
0,看见山时，你在山之外，看见河流时，你在河之痛，你便开始自痛中解脱。如果夜太凉，你可以焚香，煮茶，或者思念。总有一种暖，挂满你我回忆的老墙，不要去倚靠，会有时光剥落。抑郁症 
0,先给自己造一个花园。 
0,野外捡到她时还不到一斤，后腿走路不稳，羊奶一点点喂大，七、八个月长到了7斤8两。打麻药的时候小家伙进行了最激烈的反抗，躲在医护人员背后，不敢看她求助的眼神。不一会儿，麻药起作用，躺在地砖上了。 
0, 心理课… 
0, 她是真的抑郁吗，是我的错觉还是她qq还屏蔽我 
0,眼泪不值钱~ 
0, 开始摆烂，破罐子破摔，还不如小时候的那场车祸让我死掉?? 
0,太阳出来了??一切都会好！愿所有人如春天的小树，充满精神努力长大！！ 
0,这种傻逼离我远点 
0, 最近疫情了学校停课三天.在家上网课.明天开始放三天假了，昨天和今天都喝了冰咖啡.希望今天一切顺利，疫情早日消失.想回到学校上课，准备放完清明假以后就晚上留在学校跑步.每天跑完800再回家.在体育上拿分要比在数学上拿分简单一点吧 
0,生活又给了我惊喜！半个月后，又有了太阳，我的光，就是我！ 
0,#康复日记# 今天是一堂分享课，心理老师听我叨叨了一小时，说我是一个勇敢的人，会为自己想办法的人。然后说我真的越来越好了，一生都在找寻自己小太阳的人，慢慢地也变成了别人的小太阳，照亮自己，温暖别人。最后，我兴致一来，问老师猜猜我学什么的？老师说，我的职业再加上我看起来文文弱弱的，应该是学文学方面的吧。我问老师，那您觉得听我叙事听起来混乱吗？老师说没有，我逻辑非常清楚，也很喜欢和我说话。我说，老师您错了，我高中是一个理科生，后来上大学也没有学文学。对我们理科生来说，一道题有无数的解法，但是答案只有一个，而我追求解法最优的正解，如同我在工作生活中遇到的困难，用这样的方法破解，这让我变得优秀，但也困住了我，因为不是每道题我都能找到正确答案。老师说，被困住或许不是一件坏事，凡事都有两面性，有的人被困很久，有的人很快就勇敢走出来，而不管花多长时间，只要走出来了，就是对的。是的，我很勇敢。因为不勇敢，我连KPI都完成不了，哈哈哈哈哈。[旺柴]
0,这是今天好友发给我的，温暖了我的心感恩 
0,爸妈说我不听话。。可是我真的在克制自己了呀，不然我早就狗带了。 
0,虽然很刺眼很讨厌，但是很暖和 
0,一直在想怎样孤独地死去，才不会惊扰到这个世界…… 武汉 
0,希望你们给别人带来开心的同时，你们也要开心呀@请问你能杀死我吗 谢谢姐妹抽奖送的糖糖?? #宝宝的少女心# 
0,表扬自己一下，进步显著终于能控制住我的购物欲了，已经坚持一个多月啦 
0, 最好看的颜料 上海 
0,抑郁症情绪 
0,我不知道怎么办好！ 
0,今日景色 
0,高考结束就做自己一直想做的事吧！ 
0,你曾经给我写了那么多信。 
0,早?? 
0,阳光、音乐、咖啡嘈杂与说笑在氤氲中愈加清晰贪恋能感知到真实的每分每秒我来咖啡厅看书，旁边的人一直在说笑聊天可我真的不觉得吵相反我很感谢这样的嘈杂让我突然能触摸到真实了珍贵的真实感，今天一定会开心吧 
0,突然医保就不能用了，今天自费了600+要这样下去，按照我之前的费用是真的不用看病了 
0,想听听大家对于理性自杀的看法因为能理解理性自杀导致我在劝阻朋友的时候自身矛盾，因为知道说世界美好值得留恋已经没用了，知道是别无选择，想寻求一下大家的帮助（并不是鼓励自杀，只是想听听其他人的想法） 
0,静心之地，公国美景！???????? 
1,讲讲我的故事吧 
0, 每天都是新的一天。 
0, 总得找些事情消磨时间啊 
1,没到晚上发病的时候，总会想说很多很多的话，诉说欲很强呢 
0,半夜吃螺蛳粉把油贱眼里去真的会哭 
0, 挂一个人，请超话里的朋友们看见之后赶紧把他拉黑，以免他的负面言论给你们带来不适首先小朋友怎么了？小朋友难道就没有发泄情绪的权利了吗？你这是什么话？其次什么叫喊死喊活？他们只是在进行应有的发泄罢了，说不定有些年纪比你小的经历都痛苦比你还要多呢，这是他们的自由，和你有什么关系？小朋友和成年人一样，都应当拥有发泄情绪的权利，我看你自己还在这个超话发帖呢，你这种行为不就是跟你口中的喊死喊活自相矛盾了吗？哦对了我也是一个成年人，如果你感觉我的言论有什么不对的话欢迎你随时来找我杠，反正最近疫情我在家也闲的没事做，老子乐意奉陪，还有图3，我相信超话里的各位都是想要求救而已，而大家也愿意互帮互助，超话是一个温暖的大家庭，他们没错，一点错都没有，倒是你，万一有人看见你说的这些话之后真的产生坏想法了怎么办？你承担得起这个责任吗？最后说一句，如果你是想来刷存在感的请滚出这个超话谢谢，我们大家不欢迎你????
0,其实我知道只要离开当下环境就会没事，可如今逃离就意味着和原生家庭的割裂，这是我所不愿意看到的，自己不知道还能撑多久，等最终撑不住的那天或者能为自己流泪的就只剩那两位名叫“父母”的老人吧。真的好累，只想沉沉的睡去，永远的睡去。 
0,喵喵的绝育服脏了，从网上找个视频，照着样子做一件。用的是女儿的夏裤，一剪刀下去，就偏了。手不受控制啊，剪的豁豁牙牙的。缝线的时候，手一直抖，幸好没扎着。中间女儿过来说了几句话，思想开小差，两边的带子缝的也不在一条线上。成品不忍直视， 但是小猫咪不计较啊，穿在身上美美哒
0, 做酸酸 
0,#抑郁症#抑郁症和女儿一起努力2022.4.6   今天的内容挺多的第一段有关情绪的自我反思第二段和小伙伴们的教育思考第三段和老师有关“数学”的对话第四段开始读新书了 
0,妈妈昨天捡的桃花被猫猫叼进猫草里了 
0, 她们嘲讽我抑郁女，抑郁女要吃药了 
0,我靠大晚上我在查什么隔离第八天，意味着一天一顿第八天，没好好吃饭第八天，一天一顿吃的也不是正经的饭，昨天一天没吃，现在感觉不到饿，饿过劲了#上海什么时候解封##上海疫情##上海物资# 上海·锦泰苑 
0,箱子派上用场了 
1,我真的从来没想过伤害任何人…为什么你们都要逼着我…我到底做错什么了…放过我吧…很难受了…我可以一个人一直孤独着…哥…你快回来…我好想你… 
0, 生活很苦 大家都要开开心心的 
0,宝宝们都看看！ 
0, 哈哈 今天玩了个酣畅淋漓 虽然过后有些疲惫 投篮真的太解压了 还安慰自己减肥 只可惜我海拔不够 投一次篮就要蹦一下 喝了好多甜茶水 身体不停的在缺水 喝撑的状态下循环??自封女得分王 甜心'库里吧 啊对想起来老公那么瘦陪我投篮减肥 小体格子不知道会不会更摇摇欲坠了还有我和老公都喜欢喝的茶百道 我们要一种一种品尝 想起来回妈妈家三次 每天在野场地打球的一群小帅哥 顶着大中午的骄阳打球??看的我都有点儿犯花痴 幸运的是我今天捡了好多小彩票 不幸的是抓娃娃浪费好多币一个也没抓到 下次再接再厉 拿积攒的小票票换了两盒拼图 可惜忘记拍照了 等拼好了再拍吧 嘻嘻库里
0,补图，心理咨询全过程盘点(记忆复盘五)，聊天记录。 
0, 所爱隔山海，山海不可平疫情封控画的油画棒，??吗？ 
0,15000/20天   一天750 渡过太“绝了 ”@山中水鬼 @苏苏苏苏苏苏苏苏苏苏sususu 
0,4.12今天去医院复诊啦告诉医生哥哥睡眠还是不好，他就把佐匹克隆给我换成了唑吡坦（话说以前也吃过的），不知道有没有用。还有就是有自伤行为（没让妈妈知道），给他看了我的伤口，他说“你这是要留疤的啊，以后怎么找男朋友，怎么跟人家解释”，我回答“如果他不能全盘接受我的不完美，那他也不能接受我的优点”还找了我住院时的主治医生哥哥，除了这些还跟他吐槽了一下我妈妈，她什么事情都挑我的刺，都跟我对着干，连开个玩笑也较真……我弟弟说，妈妈像只蜜蜂——嗡嗡个不停，我觉得说是蜜蜂还不够，应该是只痴情的蜜蜂——粘着你嗡嗡，哈哈哈哈哈怎么讲呢，有种说不上来的难受劲（可能是因为单位不给我排班），整体来说还可以吧，至少今天还算开心，附上医院里里外外还有路上的风景，都是原图，自认为不修图也超好看！春天，一个青草混合着花香，蛙声给鸟鸣伴奏的季节，但这一切都将转瞬即逝——被喧闹的盛夏所代替。有那么一个念头从我的脑海里划过:死在这个春天吧，也是件烂漫凄美的事情
0,#抑郁症#抑郁症和女儿一起努力2022.4.12   人生值得的探讨 
0, 虽然我被深深的伤害了，她们各种诋毁污蔑辱骂，可我选择善良，每次看那个诋毁污蔑我的帖子我都很难过，她们煽动别人辱骂，写帖子带节奏让别人辱骂，我解释过澄清过结果呢？我连用个网图做头发都是错，键盘侠不会信也不会觉得她们自己有错，甚至觉得我回句话和呼吸都是错，她们就是生活无聊所以拿起键盘主持正义在网上找存在。
0, 怎么每次四月都这么难啊 
0,去不完的医院 吃不完的药  一眼就能望到底的人生 
1,微信骂完我之后，微博又骂我，这算网爆吗，开心的活着，好难呀。已经被骂半个月了，他们骂我导致我犯病，然后就说我不像抑郁症，说像有病。。抑郁症 
0,夜深了，这一天又要走向尽头了吧…… 
0,好久没有分享花花了，邻居家的花儿开了，爬满了整个屋顶。???????????? 
1,我很难过，但我不知道要怎么说 
0, 光   轻如纸张 
0,即将结束我的第四次住院之旅，开启我的网课生涯，准备还有五十天的高考。从15岁到19岁， 我的全部青春啊，是五年不是五天，是一千多个难熬的日日夜夜啊。一直觉得我不够幸运，生活没能让我走向我的梦想，命运的多舛又常常让我怀疑人生，在无数个疼痛的日子里苟延残喘。今天才发现，原来我所遇的一切，皆是最为幸运的，我所有认识的人，皆是生命成长的礼物。我身边所有的人都在全力保护我，尊重与理解 ，支持与陪伴。是爸爸妈妈，陪我走过一年又一年灰暗的时刻；是家人，陪我分享一个个快乐的时光；是学校，给我一次又一次的机会；是朋友，愿意听我说我的抱怨；是医生，一次次的发现问题解决问题；是心理治疗师，一次次的温暖和治愈我。?心怀感恩，所遇皆是温柔 ??。我当然知道啊，五年里我试遍了所有的药，药物对我的帮助已经很小了。我换了十几个心理咨询师，才刚刚遇到合适的。我转了两次学，不知道几十次复学失败，高中四年成绩惨不忍睹。但我没能放弃，我仍旧心怀感恩，心存梦想，仍旧感受得到光和希望。我是置身黑暗里的人啊但每一天的凌晨总会等到天亮 太原·山西医科大学第一附属医院
0, 吃到了桃子??皮 
0,我的夏天回来了?? 
0,我会让别人感到烦躁的吧 
0,晚安 
0,4月19日记我来报喜啦！今天上午还在睡觉被闹钟叫醒看到省赛群里说我进决赛了。我去官网看了三遍名单才确认了这个事实，那一瞬间眼泪就下来了。我三次都失败了，这一次是我自己执拗要报的，老师都不管我了因为他们觉得我连省赛都进不去了，然后我打败了他们另外两个项目进省赛网评。那时候国赛评委说你们没有希望过网评，让我看看还有没有别的比赛，我还想努力一把，我们真的成功了。我们终于拿到了属于我们的结果！
0, 再白点再白点 
0,不知道为什么，今天跑着步，研究生时室友的一句话飞进了脑子里，挥之不去：不要放纵你的情绪!这位室友是学历史的，不过研究方向很有意思。我读过她推荐的《金枝》，还跟她蹭过他们导师的课。她的业余生活很丰富，周末的时候除了给留学生上汉语课挣生活补贴，还跟着一帮孩子们学绘画，或者去看小众电影，每天雷打不动地跑步??，如果下雨，就撑着伞绕着操场转圈圈。我跟她在一起最喜欢谈天论地，经常相伴打饭回宿舍吃，乐不可支地听一档叫《可乐加冰》的收音机节目。她是一个内心丰富而且有趣的人，毕业之后懒得挪窝，留校任教，给学弟学妹们煲心灵鸡汤喝——这个工作很适合她。
0, 送你一片星空“如果错过了落日余晖，你依旧可以期待满天星辰??.” 
0, 智商堪忧，把自己烫伤了好痛啊呜呜呜呜 
0,对不起了身体健康，我很烦，我真的很需要这个 
0, 道理我都懂。只是好像控制不住自己。 
0,#抑郁症#抑郁症和女儿一起努力2022.4.20    伪装 
0, “你忘记了眼睛会说话” 
0,秋风起 冷自知 
0,今天出门了么 暴食症 杭州·留下 
0,庸人自扰之暴食症 杭州·留下 
0,今天有好好吃饭么暴食症 杭州·留下 
0,暴食症需要一起带你启程么 乌鲁木齐 
1,双相-抑郁期?服药中早安?吃药药??        吃完药药就又睡着了，妈妈生气无奈了，我不想睡啊，但是我醒不来怎么办？医生也说不能调药那么频繁，我好尴尬，医生不减药意味着我可能还是会嗜睡，然后妈妈就不高兴，她也是为我好想让我活动起来，我好难.. 
0,从我的眼神里，大家能看到什么。说实话。 
0,春游~美美的花花给你们看 
